id_venda,id_pedido,data_venda,data_envio,id_cliente,nome_cliente,email_cliente,cidade_cliente,estado_cliente,categoria_produto,produto,marca,quantidade,valor_unitario,valor_venda,desconto,frete,canal,forma_pagamento,parcelas,status_pagamento,transportadora,status_entrega
4256,PED-36069,2025-07-09,2024-11-24,498,Bruna Sousa,amandanovaes@example.net,Cavalcanti do Norte,AM,eletronicos,Reprehenderit,Apple,4,3401.94,1699.0,20,7.51,Aplicativo,Débito,3,Pendente,Jadlog,Atrasado
4257,PED-88916,2025-06-15,2024-10-27,616,Ayla Moreira,yasminsousa@example.com,Brito da Prata,TO,Beleza,Nisi,Samsung,2,1938.34,2651.8,0,103.76,Aplicativo,Débito,12,Pendente,Total Express,Entregue
4258,PED-13538,2025-12-26,2024-07-06,260,Luiz Fernando Andrade,da-cunhaolivia@example.net,Cirino,SP,eletronicos,Voluptas,Samsung,2,388.14,2008.04,0,39.97,Site,Débito,1,Aprovado,Jadlog,Atrasado
4259,PED-41634,2025-11-12,2025-10-02,1096,Heitor Cavalcante,saagatha@example.net,da Costa,BA,Eletrônicos,Illum,Apple,4,1080.48,1576.76,0,67.54,App,Crédito,6,Pendente,Correios,Entregue
4260,PED-79099,2025-08-26,2025-03-13,433,Ana Júlia Costela,breno46@example.org,Cardoso de Minas,CE,eletronicos,Sed,Genérica,5,661.4,2712.36,20,4.57,app,Pix,1,aprovado,Correios,Entregue
4261,PED-73014,2025-05-28,2024-12-04,1156,Marcela Cardoso,julia39@example.org,Duarte,SC,eletronicos,Harum,Apple,4,834.71,225.04,20,23.82,SITE,Boleto,1,aprovado,Jadlog,Atrasado
4262,PED-74807,2025-09-07,2024-04-17,154,Alexandre Cunha,aurora49@example.net,Pimenta de Goiás,CE,Roupas,Facere,Nike,1,2875.17,2072.59,10,80.8,Aplicativo,Crédito,1,Pendente,Correios,Entregue
4263,PED-53746,2024-02-16,2025-03-03,727,Thomas Almeida,freitasvalentina@example.org,Pereira de da Mata,SE,Casa,Accusamus,Nike,5,2362.34,733.53,20,66.31,app,Débito,2,Pendente,Total Express,Entregue
4264,PED-61136,2025-06-26,2025-02-01,926,Dra. Alice Lima,martinsmanuela@example.org,Caldeira da Praia,ES,Casa,Ex,Genérica,1,2711.67,1665.16,0,72.98,app,Boleto,1,Pendente,Total Express,Em trânsito
4265,PED-52218,2025-06-26,2025-08-26,485,Nina Garcia,lorena16@example.org,das Neves de Albuquerque,SC,Roupas,Rem,Samsung,4,417.86,2024.99,10,38.97,App,Crédito,3,Pendente,Correios,Entregue
4266,PED-27833,2025-07-04,2024-09-14,41,Theodoro Cassiano,wdas-neves@example.com,Ramos de Ramos,RO,Casa,Deserunt,Samsung,3,3240.34,2652.16,0,33.27,app,Pix,1,Pendente,Total Express,Atrasado
4267,PED-50338,2024-05-24,2024-07-24,368,Fernanda Novais,vitor-hugoda-luz@example.org,da Luz,RO,Eletrônicos,Nam,LG,1,3394.38,2700.07,0,39.34,SITE,Boleto,3,Recusado,Total Express,Atrasado
4268,PED-71501,2024-06-08,2025-06-01,380,Isabela Brito,tdas-neves@example.com,Cirino,MA,Roupas,Ea,Nike,4,1035.55,854.85,20,15.07,app,Boleto,1,Aprovado,Correios,Em trânsito
4269,PED-42511,2024-02-20,2024-03-17,1067,Kamilly Vasconcelos,slopes@example.net,Sá de Goiás,TO,Eletrônicos,Exercitationem,Adidas,4,3438.27,3293.55,10,82.04,SITE,Débito,6,Aprovado,Total Express,Em trânsito
4270,PED-91701,2025-08-25,2026-01-15,393,Dom Rodrigues,pcardoso@example.org,Cavalcanti de Jesus,AM,Casa,Voluptate,LG,4,2918.12,1425.13,20,75.41,App,Crédito,1,Recusado,Correios,Entregue
4271,PED-59083,2025-04-01,2025-02-24,1007,Luana Macedo,acampos@example.net,Ferreira de Caldeira,DF,Beleza,Assumenda,LG,4,1864.69,891.94,30,103.71,SITE,Pix,2,Pendente,Total Express,Entregue
4272,PED-87830,2025-09-09,2025-07-28,245,Dr. João Montenegro,kaique34@example.org,da Paz do Oeste,RN,eletronicos,Aliquam,Apple,4,2116.13,1802.09,20,44.97,Site,Crédito,2,Recusado,Correios,Entregue
4273,PED-27105,2024-12-06,2025-05-28,1053,José Miguel Novais,esampaio@example.com,Cavalcante,PA,Eletrônicos,Iste,Adidas,4,1243.93,1454.34,0,111.72,Aplicativo,Pix,3,aprovado,Jadlog,Entregue
4274,PED-39532,2024-12-24,2024-07-30,679,Gael Henrique Ramos,hsa@example.com,das Neves,TO,Beleza,Velit,Adidas,3,292.55,2795.43,20,2.25,app,Débito,6,Recusado,Total Express,Em trânsito
4275,PED-39130,2024-06-10,2025-09-20,274,Maria Laura Moura,luisacaldeira@example.com,Gomes,PA,Roupas,Doloribus,Adidas,2,879.96,1597.12,10,2.02,SITE,Débito,1,Aprovado,Total Express,Em trânsito
4276,PED-25821,2024-05-10,2025-01-19,196,Heitor Brito,anagomes@example.org,Pires Verde,RO,Eletrônicos,In,Genérica,5,1208.15,1812.76,10,77.99,App,Pix,6,Pendente,Jadlog,Atrasado
4277,PED-34917,2025-09-22,2025-01-12,909,Eloá Borges,da-rochathiago@example.com,Nogueira de Fonseca,SE,Casa,Reiciendis,Nike,3,1805.48,837.4,0,101.55,SITE,Crédito,1,Aprovado,Jadlog,Atrasado
4278,PED-82998,2024-07-20,2024-08-21,319,Luiza da Cruz,nbarros@example.com,Monteiro Paulista,TO,Roupas,Necessitatibus,Nike,2,3447.77,70.4,20,99.93,SITE,Pix,1,Pendente,Total Express,Atrasado
4279,PED-56332,2025-12-19,2026-01-10,820,Carlos Eduardo da Costa,caraujo@example.net,Teixeira,AL,Roupas,Harum,Adidas,3,3462.97,1241.65,0,60.23,Aplicativo,Crédito,1,aprovado,Correios,Entregue
4280,PED-12637,2025-09-19,2024-06-25,633,Clara Costa,juliana01@example.org,Moraes de Goiás,PA,Roupas,Aut,Nike,2,1975.53,3075.74,0,37.27,Site,Pix,3,aprovado,Jadlog,Entregue
4281,PED-41693,2025-07-12,2024-06-05,1041,Levi Martins,theo05@example.org,Campos,TO,Casa,Sit,LG,4,879.5,1208.22,0,87.24,App,Boleto,3,Aprovado,Jadlog,Entregue
4282,PED-79368,2024-02-29,2025-04-02,1098,Ayla Araújo,leandro47@example.org,Leão,AM,Eletrônicos,Animi,Apple,5,1777.35,1614.73,10,104.06,App,Pix,1,Aprovado,Total Express,Entregue
4283,PED-73093,2024-11-16,2025-02-24,209,Pietro Sousa,msouza@example.org,Barbosa,BA,Eletrônicos,Aut,Nike,2,3306.71,2571.67,0,65.4,Site,Crédito,3,Pendente,Total Express,Entregue
4284,PED-30241,2024-02-05,2025-04-20,99,Isabela Fernandes,pedro-henrique50@example.net,Correia do Amparo,RN,Beleza,Ad,Adidas,1,3078.86,539.55,0,99.61,app,Crédito,1,aprovado,Total Express,Entregue
4285,PED-43827,2025-11-11,2024-11-18,73,Luísa Carvalho,ggarcia@example.net,Albuquerque,SE,eletronicos,Ea,Apple,3,2377.2,2925.04,0,37.35,App,Pix,6,aprovado,Correios,Atrasado
4286,PED-60311,2024-05-24,2025-07-17,675,Dra. Luiza Brito,jose-pedromartins@example.org,das Neves de Sales,DF,Beleza,Voluptates,Genérica,1,2299.02,3289.78,0,36.79,Site,Pix,1,Aprovado,Jadlog,Atrasado
4287,PED-78098,2024-09-06,2024-10-25,561,Bella Casa Grande,livia71@example.org,Abreu da Prata,ES,Casa,Minus,Samsung,3,2070.17,2448.98,0,16.62,app,Pix,1,aprovado,Jadlog,Entregue
4288,PED-60877,2025-07-08,2025-07-13,186,Eloá Vieira,nogueiraluigi@example.org,da Conceição de Pacheco,PI,Beleza,Eligendi,LG,2,1534.55,2612.18,20,47.97,SITE,Boleto,3,Pendente,Total Express,Em trânsito
4289,PED-86905,2025-06-16,2025-11-26,656,Yan Aparecida,otaviojesus@example.org,Novais de Azevedo,AC,Roupas,Quis,Adidas,2,2146.11,530.56,10,27.64,Site,Pix,1,Aprovado,Correios,Entregue
4290,PED-65821,2024-05-14,2024-12-16,1148,Vitor Gabriel Leão,vmartins@example.com,Ferreira,SE,eletronicos,Aspernatur,Adidas,5,1344.16,3209.69,0,11.5,Aplicativo,Pix,12,aprovado,Correios,Atrasado
4291,PED-21506,2025-11-09,2025-05-23,471,Emanuelly Dias,asafeazevedo@example.org,Fonseca das Pedras,PR,Roupas,Eos,Adidas,2,422.45,1541.61,20,62.04,Site,Crédito,12,Aprovado,Correios,Atrasado
4292,PED-22025,2024-05-10,2024-05-10,970,Nathan Duarte,fariasisaac@example.com,da Rocha de Barbosa,SC,Roupas,Omnis,Samsung,3,3267.63,484.31,10,69.77,Site,Pix,2,Pendente,Total Express,Em trânsito
4293,PED-73469,2024-03-29,2025-11-09,284,Elisa Jesus,ynogueira@example.com,Duarte de da Conceição,PI,Beleza,Dolorem,Genérica,4,1253.14,2390.53,30,71.41,Aplicativo,Boleto,1,Pendente,Correios,Em trânsito
4294,PED-70138,2024-02-24,2025-07-07,796,Marcela Melo,rsa@example.com,Rezende Alegre,PE,Eletrônicos,Tempore,Adidas,2,149.73,3052.81,0,82.63,Site,Crédito,1,Recusado,Jadlog,Entregue
4295,PED-13283,2025-08-13,2024-04-19,822,Srta. Isabella Oliveira,leaocaio@example.org,Macedo,MS,Eletrônicos,Quas,Adidas,4,807.07,3106.34,0,26.95,app,Pix,6,Recusado,Correios,Entregue
4296,PED-65603,2025-08-06,2024-10-13,244,Antony Carvalho,rebeca57@example.com,Aparecida,PE,Beleza,Necessitatibus,LG,1,1299.45,3215.38,0,19.47,Aplicativo,Pix,6,Aprovado,Jadlog,Em trânsito
4297,PED-56876,2024-10-16,2026-01-17,34,Sophie das Neves,miguelguerra@example.com,Andrade,AC,Eletrônicos,Amet,Apple,2,1710.87,3274.99,10,46.65,Aplicativo,Débito,1,Recusado,Total Express,Em trânsito
4298,PED-63963,2024-03-05,2024-02-21,530,Benjamin Abreu,cteixeira@example.net,Novais Alegre,SC,Eletrônicos,Veritatis,Apple,2,2210.75,3293.8,30,14.55,App,Crédito,1,aprovado,Correios,Em trânsito
4299,PED-57918,2025-02-25,2024-05-25,851,Maitê da Rosa,benicioleao@example.org,Barros do Norte,RN,eletronicos,Ea,Apple,5,2475.92,1358.16,0,30.19,App,Crédito,3,aprovado,Total Express,Entregue
4300,PED-56027,2024-08-09,2025-05-05,143,Dr. Caio Barbosa,nda-conceicao@example.com,Nogueira,AL,Casa,Eaque,Nike,4,3306.48,315.53,0,50.84,App,Crédito,1,Pendente,Jadlog,Atrasado
4301,PED-14509,2025-01-12,2024-09-24,918,Lucas Correia,matheus08@example.com,Novaes,RJ,Beleza,Cum,Apple,5,1245.89,2886.86,30,21.04,App,Boleto,3,Aprovado,Jadlog,Entregue
4302,PED-33246,2024-08-31,2024-11-17,892,Isabela Moreira,noah58@example.net,Santos,GO,Beleza,Voluptatibus,Apple,5,1633.44,2724.49,0,104.92,app,Boleto,6,Aprovado,Correios,Entregue
4303,PED-56191,2025-10-26,2026-01-07,339,Rodrigo Abreu,mateus71@example.org,Aparecida,DF,Roupas,Excepturi,Genérica,5,2657.58,280.88,20,42.56,SITE,Boleto,2,Recusado,Total Express,Em trânsito
4304,PED-66082,2024-03-02,2025-12-05,725,João Siqueira,jose-miguel76@example.org,Marques,RR,Casa,Iure,Apple,5,1737.53,3418.21,30,32.87,App,Débito,6,aprovado,Total Express,Entregue
4305,PED-27623,2025-11-18,2025-12-25,844,Sra. Joana Santos,costelaluiz-gustavo@example.com,Ferreira,RN,Eletrônicos,Ex,LG,2,746.24,2172.82,0,32.96,Site,Pix,6,Pendente,Total Express,Atrasado
4306,PED-20120,2025-04-27,2025-06-01,612,Cauê Sampaio,asafe05@example.org,Moreira,MG,eletronicos,Explicabo,Samsung,2,1880.96,474.74,0,55.92,SITE,Boleto,6,Pendente,Total Express,Em trânsito
4307,PED-13182,2025-11-21,2025-11-20,944,Benjamin Novais,goncalvesmathias@example.org,Macedo de da Mota,SE,Beleza,Illum,Apple,4,2062.56,888.58,10,97.79,Aplicativo,Crédito,6,aprovado,Correios,Entregue
4308,PED-37661,2025-02-09,2024-01-31,105,Alana Leão,franciscocavalcante@example.net,Farias do Galho,PB,Roupas,Odio,LG,2,1989.3,2044.17,10,70.02,App,Débito,1,Pendente,Correios,Atrasado
4309,PED-25967,2024-05-05,2025-08-02,956,Isabel Marques,da-cruzrenan@example.org,Novais,CE,eletronicos,Quas,Apple,1,2503.24,679.54,30,31.69,app,Boleto,12,Recusado,Correios,Em trânsito
4310,PED-78546,2025-08-20,2024-09-02,1054,Henry Aparecida,nicole36@example.net,Cunha da Serra,MA,Beleza,Debitis,Genérica,3,144.17,2671.47,0,77.8,Site,Débito,1,Recusado,Correios,Atrasado
4311,PED-46379,2024-04-26,2025-03-28,362,Gael Henrique Leão,luiz-otavionascimento@example.net,Rodrigues,MA,Casa,Similique,Genérica,3,259.43,2401.9,0,65.1,App,Boleto,2,Aprovado,Correios,Atrasado
4312,PED-18555,2025-04-13,2025-07-12,307,Heloisa da Mota,esther66@example.net,Viana de Goiás,RR,Eletrônicos,Distinctio,Apple,3,1611.05,316.94,0,111.06,Site,Débito,1,Recusado,Correios,Em trânsito
4313,PED-46862,2025-04-18,2024-08-25,846,Raquel Macedo,tfogaca@example.net,Campos,AC,Casa,Nam,Adidas,1,1384.58,1633.8,0,18.15,Site,Débito,1,Recusado,Total Express,Entregue
4314,PED-55460,2025-02-18,2025-04-13,1171,Leonardo Câmara,beatrizda-luz@example.net,Barros,ES,eletronicos,Adipisci,Genérica,2,2240.47,1254.63,0,68.38,app,Boleto,1,Recusado,Correios,Entregue
4315,PED-82788,2025-06-28,2025-01-02,462,Jade Sousa,usilva@example.net,Azevedo do Amparo,AL,Roupas,Minus,LG,2,1703.6,98.64,0,110.7,Site,Boleto,12,Pendente,Total Express,Entregue
4316,PED-24630,2025-11-11,2025-06-01,323,Dr. Josué Pires,cauada-costa@example.com,Siqueira Alegre,PB,Casa,Officiis,Apple,5,2438.94,3326.35,0,16.41,SITE,Débito,6,Pendente,Total Express,Em trânsito
4317,PED-50797,2025-05-19,2024-06-13,1135,Henrique Rodrigues,emillymoreira@example.org,Lima da Mata,MS,eletronicos,Soluta,Apple,3,1534.51,377.22,30,80.59,app,Boleto,1,aprovado,Total Express,Atrasado
4318,PED-33864,2025-11-04,2025-06-26,358,Ian Cardoso,almeidajulia@example.net,Brito,AL,Beleza,Itaque,Samsung,5,492.29,2868.28,0,92.63,Aplicativo,Boleto,3,Recusado,Correios,Em trânsito
4319,PED-30241,2025-04-15,2025-08-06,1159,Luna Cavalcante,josuecavalcante@example.net,Sousa,PE,eletronicos,Natus,LG,1,2939.04,1568.04,30,73.99,Aplicativo,Pix,1,Aprovado,Total Express,Atrasado
4320,PED-31742,2025-07-09,2024-03-01,937,Olívia Viana,martinshellena@example.com,Cavalcanti,BA,Beleza,Debitis,Apple,2,2784.74,2486.81,0,108.06,Aplicativo,Débito,2,Pendente,Correios,Em trânsito
4321,PED-62289,2024-07-17,2025-02-05,995,Srta. Maria Sophia Rodrigues,caue84@example.com,Cirino,RN,Beleza,Dolorum,Nike,5,1246.8,1679.22,0,11.99,Aplicativo,Pix,1,Aprovado,Jadlog,Atrasado
4322,PED-52318,2025-10-11,2025-04-25,450,João Felipe Lopes,ana-beatrizcardoso@example.com,Cavalcante de Cardoso,RR,Beleza,Odio,Samsung,3,1398.9,2883.66,20,58.69,App,Pix,2,Aprovado,Jadlog,Atrasado
4323,PED-65690,2024-06-04,2024-11-05,745,Maysa Lopes,gael-henriquealmeida@example.com,Cunha das Flores,GO,eletronicos,Sint,Genérica,4,293.82,1626.6,0,27.82,Aplicativo,Crédito,6,aprovado,Jadlog,Em trânsito
4324,PED-37075,2024-11-30,2024-11-19,51,Erick Leão,calebda-paz@example.com,Novais,RS,Casa,Atque,Genérica,2,1336.12,844.98,0,112.28,App,Pix,6,Aprovado,Correios,Em trânsito
4325,PED-14404,2024-04-29,2025-08-06,1090,Breno Cardoso,umonteiro@example.org,Silva,RR,Eletrônicos,Aspernatur,Apple,1,2758.93,1478.27,0,59.37,Site,Crédito,1,Pendente,Total Express,Atrasado
4326,PED-70464,2025-01-13,2025-09-24,631,Valentina da Paz,mendoncasabrina@example.org,Farias do Campo,PE,Roupas,Voluptas,Samsung,3,1801.9,2799.98,30,16.02,app,Boleto,2,Recusado,Correios,Atrasado
4327,PED-16705,2024-12-22,2024-08-10,170,André Aragão,danielda-paz@example.org,Novaes,AL,Casa,Aut,Genérica,4,3238.32,612.8,30,42.16,Aplicativo,Crédito,1,Pendente,Total Express,Em trânsito
4328,PED-72674,2024-11-04,2025-07-10,693,Alexia Cunha,luiz-gustavo43@example.com,Gomes das Flores,DF,Roupas,Vero,LG,3,1485.31,3389.34,30,112.37,App,Boleto,6,Recusado,Total Express,Em trânsito
4329,PED-62666,2025-12-06,2025-11-11,40,Vitória Nascimento,azevedoheloisa@example.net,Nascimento,RS,Roupas,Expedita,Nike,5,1589.85,2586.46,0,68.03,Aplicativo,Pix,1,Pendente,Correios,Entregue
4330,PED-78016,2025-07-22,2024-07-22,780,Luiz Fernando Castro,pintoian@example.net,Pires do Sul,AL,Casa,At,Genérica,5,1587.8,3343.32,30,15.18,App,Crédito,1,Aprovado,Total Express,Atrasado
4331,PED-42306,2025-03-25,2025-02-14,252,Larissa Silva,xda-cruz@example.com,Barros Paulista,PR,eletronicos,Explicabo,Genérica,3,3499.78,1342.05,0,96.45,app,Boleto,3,Recusado,Jadlog,Em trânsito
4332,PED-55614,2024-09-14,2025-03-28,883,Sarah da Costa,ecorreia@example.com,da Mota,MS,Casa,Ab,LG,2,144.74,1112.62,0,10.54,SITE,Crédito,6,Pendente,Correios,Atrasado
4333,PED-30412,2024-12-04,2024-08-13,1072,Brayan Novaes,mendoncajose-pedro@example.com,Moraes,AP,Roupas,Corporis,Samsung,2,3407.85,3189.48,20,45.28,Aplicativo,Boleto,1,aprovado,Total Express,Entregue
4334,PED-86937,2025-03-24,2025-08-08,410,Bianca Andrade,talbuquerque@example.com,Montenegro,RO,Eletrônicos,Dolore,LG,5,585.84,1232.11,30,62.46,Aplicativo,Pix,6,Pendente,Jadlog,Atrasado
4335,PED-20150,2025-08-03,2025-06-30,104,Sr. Henry Rezende,portooliver@example.com,Jesus de Moreira,RR,Eletrônicos,Impedit,Genérica,5,2912.66,2782.98,10,75.5,app,Pix,12,aprovado,Total Express,Entregue
4336,PED-80722,2024-02-05,2025-07-13,806,Srta. Caroline Aparecida,fariasdante@example.org,Cardoso das Flores,PE,Casa,Distinctio,Samsung,5,1792.94,2895.39,0,96.96,app,Boleto,2,Aprovado,Correios,Em trânsito
4337,PED-40600,2025-06-04,2025-03-10,9,Matteo Sá,gustavosousa@example.net,Siqueira,AM,Eletrônicos,Cupiditate,Samsung,1,3390.26,3052.23,20,88.81,App,Débito,1,Pendente,Jadlog,Entregue
4338,PED-90162,2025-02-20,2025-05-27,403,Maria Sophia Rezende,vasconcelosluiz-fernando@example.com,da Costa das Flores,BA,Eletrônicos,Sint,Samsung,1,3182.24,3183.95,0,24.56,SITE,Pix,1,Aprovado,Jadlog,Entregue
4339,PED-53214,2025-01-05,2025-01-22,740,Davi Santos,augustocavalcanti@example.net,Ramos de Minas,MS,Roupas,Quis,LG,2,1884.1,552.76,0,52.97,App,Pix,1,Pendente,Correios,Entregue
4340,PED-52668,2024-02-09,2024-12-06,365,Lorenzo Cavalcante,azevedoenzo-gabriel@example.com,Cavalcanti do Campo,PA,Casa,Quas,Adidas,5,2741.54,3442.59,0,91.5,App,Boleto,1,aprovado,Correios,Entregue
4341,PED-50595,2024-05-17,2025-06-15,174,Pietro Cassiano,vrodrigues@example.org,da Paz,SC,Roupas,Iusto,Nike,1,1289.37,966.89,0,74.85,Site,Boleto,1,aprovado,Jadlog,Em trânsito
4342,PED-97049,2025-06-05,2025-06-12,1085,Ana Beatriz Ribeiro,zfreitas@example.com,Fernandes,GO,Beleza,Aspernatur,Nike,1,1487.36,2464.93,0,111.42,app,Crédito,12,aprovado,Jadlog,Atrasado
4343,PED-72368,2025-08-08,2024-06-09,557,Davi Lucas Aragão,goncalvessophie@example.net,Santos Grande,AL,eletronicos,Possimus,LG,5,1647.9,3424.74,20,2.46,Aplicativo,Débito,1,Aprovado,Jadlog,Entregue
4344,PED-92664,2025-04-03,2025-04-02,591,Ana Júlia Caldeira,npereira@example.com,Rocha do Sul,SE,eletronicos,Ipsum,Genérica,4,1831.54,2248.63,30,84.36,Site,Boleto,1,Pendente,Correios,Em trânsito
4345,PED-34977,2024-09-16,2025-11-19,165,Milena Carvalho,maiterocha@example.org,Camargo,MA,Eletrônicos,Non,Adidas,3,442.54,1238.93,30,105.68,Aplicativo,Boleto,1,Recusado,Total Express,Entregue
4346,PED-78970,2025-01-28,2024-09-11,385,Ana Sophia Camargo,pcaldeira@example.net,Fonseca do Sul,PR,Casa,Hic,Nike,5,2516.41,1285.55,0,64.85,Site,Crédito,2,aprovado,Jadlog,Entregue
4347,PED-48131,2025-09-22,2024-06-11,1108,Srta. Melina Albuquerque,nrodrigues@example.org,Camargo,SC,Roupas,Corporis,Nike,4,3480.64,2845.47,0,44.04,SITE,Pix,3,aprovado,Jadlog,Em trânsito
4348,PED-54721,2025-04-11,2025-09-27,992,Nicole da Cruz,moreiraevelyn@example.org,Azevedo do Galho,BA,Roupas,Ea,LG,1,1058.66,486.75,10,100.28,Aplicativo,Pix,1,Pendente,Jadlog,Em trânsito
4349,PED-28476,2025-12-30,2025-11-22,521,Sara Gonçalves,caio15@example.net,Vieira de Goiás,RO,Beleza,Illo,Adidas,1,847.08,1461.46,10,53.07,SITE,Boleto,3,Aprovado,Correios,Em trânsito
4350,PED-14538,2025-01-17,2024-04-11,133,Maria Alice Fonseca,gazevedo@example.org,da Mota dos Dourados,ES,Eletrônicos,Pariatur,Adidas,4,1661.13,3311.18,30,63.43,App,Boleto,6,Pendente,Correios,Em trânsito
4351,PED-72843,2024-02-20,2025-06-30,654,Dr. Rafael Castro,bcasa-grande@example.com,Brito,SC,Eletrônicos,Tempora,Adidas,5,1034.37,2318.0,0,8.48,app,Débito,12,Pendente,Correios,Em trânsito
4352,PED-70346,2024-09-10,2024-02-14,1003,Maria Liz Marques,machadojade@example.com,Leão,TO,Beleza,Maiores,LG,3,2575.69,2452.4,0,24.62,Aplicativo,Boleto,1,Aprovado,Total Express,Em trânsito
4353,PED-36431,2025-08-26,2025-01-22,356,Srta. Maysa Lima,bpacheco@example.org,Sá de Minas,BA,Beleza,Non,Apple,4,2701.52,2721.74,30,45.28,SITE,Débito,1,Pendente,Total Express,Em trânsito
4354,PED-94284,2024-12-01,2024-07-08,699,Yasmin Pinto,vazevedo@example.net,Aragão das Pedras,SP,Eletrônicos,Pariatur,LG,1,796.38,425.14,30,42.27,app,Débito,1,aprovado,Correios,Entregue
4355,PED-62223,2025-04-12,2025-04-19,674,Isabelly Jesus,julia89@example.org,Porto do Norte,CE,eletronicos,Culpa,Genérica,5,1843.38,324.81,0,43.46,Aplicativo,Débito,3,aprovado,Jadlog,Atrasado
4356,PED-36906,2025-03-15,2024-06-02,622,Mateus Moraes,marceladias@example.com,das Neves da Prata,PB,Eletrônicos,Eius,Samsung,3,1201.78,56.85,0,0.98,App,Pix,1,Pendente,Correios,Em trânsito
4357,PED-56239,2024-05-07,2024-07-04,771,Carolina Silveira,tbarros@example.net,Cavalcanti do Amparo,MG,Beleza,Distinctio,Genérica,4,56.76,2542.71,0,45.19,app,Boleto,1,Recusado,Jadlog,Atrasado
4358,PED-93819,2025-05-06,2025-06-21,617,Dr. Ravy Casa Grande,tsales@example.net,Nogueira da Serra,BA,Beleza,Accusantium,Genérica,5,852.4,2291.69,0,64.16,Site,Débito,2,Recusado,Jadlog,Em trânsito
4359,PED-11688,2024-10-01,2024-08-11,844,Sarah Borges,luanpeixoto@example.net,Abreu,BA,Casa,Rerum,Samsung,1,3161.85,2194.15,30,107.89,App,Crédito,1,Recusado,Correios,Entregue
4360,PED-14829,2025-06-22,2025-06-04,59,Thomas da Rocha,jesustheodoro@example.org,Castro,CE,Beleza,Asperiores,Samsung,4,165.64,784.66,0,12.49,Aplicativo,Boleto,2,Aprovado,Total Express,Em trânsito
4361,PED-53471,2024-03-22,2025-08-09,941,Rebeca Castro,kribeiro@example.com,Carvalho de Nogueira,RJ,Beleza,Voluptate,Genérica,1,262.68,88.54,0,20.29,Aplicativo,Débito,1,aprovado,Jadlog,Entregue
4362,PED-21565,2024-10-13,2024-09-04,1169,Luísa da Rocha,miguelaragao@example.com,da Mota,SE,Casa,Maxime,Adidas,1,1948.27,443.87,20,15.55,Site,Pix,1,aprovado,Correios,Em trânsito
4363,PED-84809,2025-03-31,2024-06-02,668,Carolina Gonçalves,joao-vitor43@example.net,Pinto,PB,Beleza,Id,Nike,4,3488.53,954.34,30,69.65,SITE,Pix,1,Pendente,Total Express,Entregue
4364,PED-19034,2024-10-19,2025-12-07,828,Davi Lucas da Cunha,cauamoura@example.org,Novais de Cunha,GO,eletronicos,Illum,Genérica,2,71.39,1100.6,30,107.95,Site,Crédito,1,Pendente,Jadlog,Entregue
4365,PED-97973,2024-08-30,2025-09-20,741,Paulo Fernandes,mendoncacatarina@example.org,Sousa,CE,eletronicos,Voluptatem,LG,3,125.09,2827.19,10,85.31,Aplicativo,Pix,2,Aprovado,Jadlog,Em trânsito
4366,PED-92904,2025-11-07,2025-09-11,561,Dr. Noah Brito,das-nevesjoao-vitor@example.com,da Rosa,PB,Roupas,Molestias,Genérica,5,1995.56,3221.54,10,51.9,SITE,Pix,12,Recusado,Correios,Atrasado
4367,PED-40822,2025-09-19,2024-11-12,44,Liam Siqueira,gnascimento@example.org,Aragão,PA,Roupas,Maxime,Samsung,1,306.83,1991.18,20,20.55,App,Crédito,1,Pendente,Correios,Entregue
4368,PED-32526,2024-08-03,2024-11-25,571,Ana Liz Peixoto,calebeteixeira@example.org,da Cunha,CE,Roupas,Hic,Samsung,1,168.0,2382.16,20,25.57,App,Débito,1,Aprovado,Jadlog,Atrasado
4369,PED-76097,2025-02-04,2025-04-11,113,Kaique Correia,brodrigues@example.net,Vargas,PE,Eletrônicos,Quos,Samsung,3,2242.15,2980.39,0,63.79,SITE,Débito,1,Pendente,Correios,Atrasado
4370,PED-96383,2024-03-12,2024-02-13,520,Eduarda da Paz,caleb48@example.org,Garcia do Oeste,PE,Eletrônicos,Repellat,LG,2,2303.47,617.72,10,110.29,Site,Crédito,6,Pendente,Total Express,Entregue
4371,PED-96745,2025-03-16,2025-06-11,148,Mathias Pastor,duartemarcelo@example.com,Costela do Sul,AC,Roupas,Quae,Adidas,2,553.75,696.33,10,64.39,Site,Boleto,1,aprovado,Total Express,Entregue
4372,PED-18064,2025-01-01,2024-07-05,950,Luísa Novais,eloamendonca@example.com,Fogaça,ES,Casa,Facilis,Adidas,3,544.64,2645.67,0,63.74,app,Pix,6,Recusado,Total Express,Atrasado
4373,PED-65305,2026-01-09,2024-04-09,493,Dr. Pedro Miguel Casa Grande,gcasa-grande@example.com,da Mota,SP,Beleza,Sit,Samsung,5,2827.78,1203.27,0,115.95,Site,Boleto,1,aprovado,Jadlog,Em trânsito
